essay_id,essay_set,essay,domain1_score,grade_level,type,prompt,strat,tid1,tid2
716,1,"Dear @CAPS1, Everyone love computers right? Those computers can help us with anything. They also give people facts about faraway places. And not only that but if you have someone that live's away, you can chat with them online! What would this world be with no computers. First of all, I would like to talk about how computer can help us with anything. Computers can give us picture of places, you can watch videos, and even see movies for free! Also you can check the weather, and if going to an airport you can check the flight time or if it has been canceled or not. There is just so many things that the computer can help us with! Now, it can also give you facts opinions, pictures, videos, and movies about faraway places. Like one time I was going to @LOCATION1 to visit but there was a terrible storm over there so the flight was canceled and I went on the computer and checked and it told me that it was canceled. Also if you somewhere faraway you can watch videos about that place. They also have maps to guide you through the way. And not only that but you can also check the highway for traffic so you wouldn't be stuck there. Wow imagine living without a computer! Third of all, if you can chat online with your friends or family! If you miss someone or you just want to talk there is websites that let you do that. Like @CAPS2, @CAPS3, and @CAPS4! And you also see the person if you attach a camera to you computer, it's called video-chatting. And you can do this anyone, anywhere, at any time! In conclusion, all of this can only be done with a computer. Helping you with anything. Giving people facts about faraway places. And, you can talk online. There's many more but for you to know that you'll need to go to the store and get yourself a computer!",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,8,2.0
883,1,"@ORGANIZATION1, In @DATE1, more and more of the newest technology is being brought out to the public. Computers, @CAPS1-bars, telephones, and more are getting the most hi-tech softwares and machinery to @CAPS8 some of the most meraculous things happen. There is a cell-phone that allows you to turn of you lights in your house from thousands of miles today. This technology can be the best thing that has ever happend to the world. Some might argue that though. But I am here to argue The @CAPS2-sayers. With the new computers, people are able to talk with people all over the world. Also dreams can some true for people that never have the chance to follow @CAPS3. Also, questions that have been asked can now be answered. I have a number of cousins in @LOCATION3 who I only talk to if I go to visit @CAPS3 which is very rare. Because of some of The programs like @CAPS4, or @CAPS5 @CAPS6, I am able to converse with @CAPS7 cousins. Some people say That The @ORGANIZATION2 can @CAPS8 kids like me want to miss out on some quality-time with @CAPS7 family. Well, @CAPS7 brother is going to @CAPS10 in six months and I am going to want to talk with him. With phone companies haunting their costumers with scary prices, @CAPS7 family is not going to want to sit on The phone with him for @NUM1 hours and have to cut into their savings. On @CAPS7 @ORGANIZATION2, there is an application called i-chat which allows me to talk with @CAPS7 brother and see him as if he were home with me. @CAPS7 dad found out about @CAPS4 and he decided to try it out. As of now, he has reconnected with tons of his high-school Friends @CAPS13 get back in the game. Maybe you can find a special friend that you almost forgot about. Or you can find out what is happening with your sister who lives in @LOCATION1. The @ORGANIZATION2 also allows those less fortunate who can never afford a plane ride to discover a place they've always wanted to go. The internet offers virtual tours of places like the @LOCATION2 of even @LOCATION4- @CAPS14 places can be explored without stepping foot out of your house. Also @CAPS15, a website that offers millions of videos, incudes tourtorials for dances, sports, tricks, and more @CAPS13 you don't have to break into the bank for charged lessons. Another good thing about the @ORGANIZATION2 is it offers mostly reliable information. Sorry didn't get to finish @NUM2 paragraph & conlusion.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,11,11.0
723,1,"Dear @CAPS1 @CAPS2, I would like to notify your business that computers benefit society. Computers allow people to talk to friends and family, they are important resources for many jobs as well as school work, and they allow people to learn and store information. Computers are one of the biggest advances we have in technology. First and foremost, computers allow people to talk to friends and family. I like to go on the computer, mostly because I'm able to speak with my friends. Computers are a good way to talk to friends that you @MONTH1 not see often or just to talk at the appropriate time. I have a facebook and I always talk to my friends about events happining in school or school work. For instance, last month I sprained my ankle and I stayed home from school for one day. So I went on facebook at around @TIME1, when everyone was home from school and my friend told me what was for homework that night. So, now because of our computers I could catch up on the work that I missed that day of school. Also, if you have family that lives far away or someone in college you can send them an email to keep in touch. My cousin is in college right now and I always talk to him on the computer to see how he is doing. For example, we always talk about sports we are involved with during that time of year. As you can see, computers are a great way to keep in touch with family and talk to friends. Secondly, computers are a big part of many peoples lives because many jobs involve computers; as well as school. Computers are a very useful piece of technology because people use computers for paying bills, jobs and more. For example, my dad tests computer programs as a job. The programs are constructed, then corrected and revised, then finally sent out all over the world. If people weren't allowed to use computers then many people would lose their jobs and many families would be in huge debt. Also, children do a lot of school work on the computer. For example, I take spanish and I earn culture points for my class by answering a question on the computer. Studies show that over @PERCENT1 of children use computers for some sort of school work. Computers are a big part of the working society today. Finally, computers allow people to learn about different places around the world. The computer holds a lot of valuble information. There is facts and fasinating pictures about different countries. It also shows people around the world the culture, style, language and many more facts about places around the world. For instance, my uncle was on the computer one day and he was looking at places in @LOCATION1 and after a long hard thinking process him and his family moved there and they still live there to this day. Computers inspire people to learn and see different places and @MONTH1 lead them to something important one day. In conclusion, I feel very strongly about how positive computers are to society today. I know that you will feel the same way because computers have so much to offer.",10,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,2,15.0
1206,1,"Dear editor @ORGANIZATION2 the source, @CAPS1, I have noticed that many people have been spending too much time using their computers. This is something that needs to stop because it imports peoples health, safety and education. To open my statements, overuse @ORGANIZATION2 the computer con lead to poor health. Take my friend @PERSON1 for example. He sits at home on his computer all @DATE1 and plays games, goes on @CAPS2 and @CAPS3. He rarely gets any excersize and he almost never sees daylight. @PERSON1 @LOCATION1 gained @NUM1 pounds, which lead to obeisity and heart problems. He even wears wooden teeth because his general hygene declined as well. Another common health problem that developes from excessive use @ORGANIZATION2 the computer is arthrietis. Dr. @PERSON3 @ORGANIZATION2 the @ORGANIZATION1 told @ORGANIZATION3, ""The massive amounts @ORGANIZATION2 typing on the keyboard can lead to joint problems, arthrietis, and other joint related problems."" In fact, a study that took place from @DATE2 to @DATE3 to see the long lasting terms @ORGANIZATION2 computer overuse had some shocking results. @PERCENT1 @ORGANIZATION2 the test subjects saw doctors from problems with joint pain. These health risks are a concern, but peoples safety is on bigger issue. When people excessively use the computer they put their safety and well being at risk. People have had serious injuries and scams placed on them because @ORGANIZATION2 the internet. In @DATE4, a girl named @PERSON5 was kidnapped and taken to @LOCATION2. She met a man on @CAPS4.com named @PERSON6, who persuaded her into meeting him at an airport. From their she was taken to @CAPS5 and held from ransom. Every time people use their computer, they put themselves at risk. Dr. @PERSON4 @ORGANIZATION2 the @ORGANIZATION2 claims, ""I @NUM2 @ORGANIZATION2 internet-related kidnappings & other crimes. The victim was a person who overused the computer and frequented the internet. Safety is one @ORGANIZATION2 the most important things in life. But peoples education is also effected. When people overuse the computer they can impact their education. The internet hold false information and can be a waste @ORGANIZATION2 peoples time. When students are working on a report, they very often use the internet to get information. Websites like @CAPS6 and @ORGANIZATION4 are most commonly used. This can be a big problem. Did you know that @PERCENT2 @ORGANIZATION2 information on the internet is wrong? Thats more than half @ORGANIZATION2 it! The internet can also be a time waster. My bro, @PERSON2, had on assignment to do @DATE1. He stood up @NUM3 hours using @CAPS2 and didn't even write his essay. He recieved a zero on that grade. In closing, overusing your computer can cause health problems, put your safety at risk, and hurt your education.",11,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,6,5.0
1777,1,"Dear Newspaper, Computers have advance a lot since they were first made. Some people see computers as a way to rot your brain, while others see it has a learning device. Although computers have a negative effect when it comes to children, they have more of a positive effect because they give people the ability to learn about far away places and allow people to talk to each other online. To start off, computers are bad because they can be used as a way to babysit a child. When you're on the computer you're just sitting there staring at a screen with pictures and words on it. Some parents use the computer as a way to keep their kids quite, instead of taking the time to go outside. By growing up in an enviornment like that the children only know how to play on the computer. Kids have a lot of energy, and they need to do something productive, not play computer games and talk to their friends. All school day they talked to their friends, they need to be with family doing something to keep them fit and healthy. By using the computer as a babysitter, you as a parent are leading your child to obisity because all they do is games, and they aren't properly taking care of their body. On the other hand, computers give people the ability to learn about far away places and people. If your teacher gave you a last minute writing essay on @LOCATION2 that was do in a week, what would you do? You can't fly to @LOCATION2 and ask the @CAPS1 people what you want to know. That would be a waste of time and money. And if you go the library and they don't have any books, then you're in trouble. But by using the computer you can find endless information about @LOCATION2, and you could finish that essay in a day if you wanted to. Also, if you were going to @LOCATION4, but you knew nothing about @LOCATION4 you wouldn't be very confident about going. And you would feel like a tourist. But, if you went online and searched @LOCATION4, you could find the traditions, the clothing, and so much more. Lastly, if you wanted to know more about a famous person who isn't around anymore, you could go on the computer and find pictures and what they did, how they became famous, and so on. Finally, computers allow people to talk online with other people. Say your grandma lives in @LOCATION3, and you can't call to often because your phone bill will get to high, what do you do then? You talk online since you both have computers and it won't cost you to call. For example, my grandma and grandpa both live in @LOCATION1. When we call there it costs a lot because they're so far away. When they got a computer, we each bought a webcam and called them everyday on @ORGANIZATION1. Now, not only did we talk to them, but we also get to see them too. If your friend didn't have a phone and you really needed to ask them for the homework, you could go online or on aim or facebook and ask them. You know you can always get an answer because everyone is always on the computer at some point of the day. Although computers have a negative effect when it comes to children, they have more of a positive effect because they give people the ability to learn about far away people an places, and they allow you to talk online with other people.",11,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,4,9.0
115,1,"Dear Newspaper people, @CAPS1! Isn't computers just swell? I mean why aren't they you can one learn up on your knowledge, two you can play alot of fun games, and last but not least we can talk to our friend. Well I hope you enjoy my essay about the computer world. Have you ever had any diffuclty finding something in a libery? Well forget your libery cards just go on the computer's @CAPS2. On there you can fin what ever your looking for. One time I was doing a project on my favorite rocker @ORGANIZATION1, so my mom told me to check the libery for a book on him but I couldn't find one. So instead I just jumped on my computer but not really jump on @CAPS4 but any way so I went on the @CAPS2 and guess what! I found all I needed to know about him getting me that rocking at on my project. i mean ther's alot more you can learn with the computer like what's going on in the world around us or even learn about little world around us or even learn about little insects to big plants. Well that's what I got for using the @CAPS2 for knowledge. Welcome back! Well now I'm going to tell you about a few games you can play on the computer. The game I'm going to tell you about is my favorite game and @CAPS4's called left @NUM1 dead @NUM2; @CAPS5 you never played the game your probably like that game sound really hard and scary well @CAPS4 is. i'm just kidding @CAPS4 can be hard at first and a little scary but @CAPS4's still fun. Another game I enjoy playing is a online game called, '@PERSON1,"" the game is fun and all but @CAPS4 takes a while to do and kill the fun stuff. For example I'm a lvl. @NUM3 mage and I can take on lvl. @NUM4 @CAPS7 because I can use high leveled spells. but anyways there alot of things to do on a computer. Like me you can kill zombie hared or just do a quest or two, who cares @CAPS4's in you hands have fun. Now the last thing I'm going to tell you about is how you can talk to you friends over the @CAPS2. well like me I moved so I couldn't really hangout with my friends so I got there @CAPS9-mail so now I can talk and see my friends on a webcam. Another good reason to be able to use the @CAPS10 or computer is you can talk to family members who joined the @ORGANIZATION2. My uncle joined the @ORGANIZATION2 and he's going to be leaving soon so I'm to be wanting to see him so I'll see him on webcam or be able to chat with him. Well that my reason why @CAPS4's a good reason to have a computer. One you can use @CAPS4 to learn, two some hard care gaming, and three just talk to friends. Thank you and have a nice day.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,3,11.0
310,1,"Dear @ORGANIZATION3, In a pole conducted by the @ORGANIZATION2 (@CAPS1) @PERCENT1 @ORGANIZATION1 people agreed that computers are a easier way to research than going to a library. Over the @DATE1 few years it has become a growing debate as to wheather computers are a benifit to socity or not. Today in america over @PERCENT2 @ORGANIZATION1 all people own a computer, according to the @ORGANIZATION1 are most definatly a benifit to today's socity for the reasons that it allows better and easier world comunications, makes text and information, more redily avalible to the public and allows the advancements in technology that are nessesary. Communication is a vital part @ORGANIZATION1 america and the world in this day and age. Communication is souly run by the commputer. @CAPS3 computers provide better and faster communication. They are also far more reliable. In the @DATE2's if you wanted to speech with some one who is far away you would have to send a letter. Along with sending a letter is the risks that it will not get there. it will be stolen in the mail and @ORGANIZATION1 course the time that it would take to ge there. All @CAPS3 are solved in todays email and instant messiging (@CAPS2), @CAPS3 are relible, cant be stolen, and can go across the globe in seconds. Computers are not only a way for communication but also one @ORGANIZATION1 the most prominate ways to research, @CAPS4 the internet people would need to go to the library and run the risk @ORGANIZATION1 the book not being there or the library being closed. Through the internet all the information @ORGANIZATION1 the world is available @NUM1./ Computers are also the former in todays technological advances. Computers allow us to have inventions that run there self so human operation is not nessisary. this same technology saves lives every day and alows us to create @ORGANIZATION3 better technology. As you can see computers are the greatest technology created in the @DATE1 and allows faster and more relible communication, is the greatest library the world has ever known, and allows for the creation @ORGANIZATION1 even more advanced technologies. Computers are an extreme benifit to socity and nessisary in this @ORGANIZATION3 era.",10,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,7,4.0
507,1,"Dear local newspaper, I strongly think that manypeople are not benefiting fromusing computers. There are so many more things people can do besides go on the computer. By using the computer, people are getting less exercise, not enjoying the nature, and not interacting with family or friends. By using the computer, people are not getting many benefits. As i mentioned, people who use computers too much are getting less exercise. By not exercising, this could really affect people's health. From recent studies by @ORGANIZATION1, @PERCENT1 of people whouse computers too much are overweight. That is an extremly high statistic! By computers affecting this many people's lives is ridiculous. This many people really shouldn't be over weight. If these people aren't getting exercise they could become addicted to the computer. If peopole are getting addicted to the computer they @MONTH1 start to do bad things with the computer. They could publish bad things go on ridiculous websites, and watch horrible things. The worst is probably watching bad things. It really puts a bad influence on everyone. Lastly, if you are on the computer too often it could affect your eyes. If you are staring at the computer all day, your eyes @MONTH1 not be used to seeing everything else. It's hard for your eyes to transfer from seeing one thing to the next. Clearly, being on the computer is bad for health. Not enjoying nature is also something that people aren't benefiting from. As you @MONTH1 know, getting freshair is good for everyone. Its always nice to smell the nice @DATE1 air after being in school all day. Many people dont do this because as soon as they get home its to the computer. These people are losi a lot of refreshment. I recently interviewed @PERSON1 she told me that, ""many people don't get to see what's on in the world because of computers."" They never take that to look at anything thats going on around them. By keeping updated. You never know what topic @MONTH1 pop up in school you could always benefit from checking on mother nature. Lastly, there are always animals that need help. Have you ever been in a situation where a stray dog needs a home i have and by helping these animals you're saving life. Many people dont have this opportunity because they are on the computer. Obviously, there are many people missing out on the beauty of nature. My last reason is hat by being on the computer you're not interacting with family or friends. In some cases, the person who is addicted to the computer is the parent. If you're a parent you need to help your family with everyday chores. I know, they can be innoying to have to do but you're helping your family and thats all you can do. Also, if you are a parent that has children they always need help. Some kids are younger and don't know how to find information for a project. But, that's why a parent is there. But, if the parent is on the computer they aren't able to fulfill this requirement. I know that my brother is always looking for help because he is younger. Lastly, family parties and computers do not mix. From past experience, when family has come over my brother has sat on the computer without even coming to say ""hello"" to anyone. I find this extremly rude. I just hope that family members don't get offened by this. Clearly, using the computers takes time away from family. In conclusion, people should have limited time on computers. By using computers people don't have enough exercise, aren't enjoying nature, and spend less time with family. Thank you for reading my opinion.",10,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,4,13.0
534,1,"Dear Readers' @ORGANIZATION1 the Local Newspaper, I am almost certain you interact daily with computer. You use computers to write, play games, look at pictures, and print work out. There are dozens @ORGANIZATION1 practical for computers but nowadays, many people, especially children, are using computers excessively. This unnecessary usage @ORGANIZATION1 computers can cause obesity, expose children to mappropriate things & destroy family time. Readers, hear my arguement and by the end @ORGANIZATION1 the paper you will surely agree with me that computers are detrimental to society. Have you ever made a @ORGANIZATION2 @CAPS1's @CAPS2 to lose weight? It's not uncommon for one to make such a goal. According to the @ORGANIZATION2, @PERCENT1 @ORGANIZATION1 adults make their @ORGANIZATION2 @CAPS1's @CAPS2 to get in shape, exercise nore or just lose weight. We've all seen the commercials on @CAPS4 that encourage you to ""@CAPS5 @CAPS6!"" @CAPS7 you too can ""lose weight in just one week""! There are also plenty @ORGANIZATION1 entrepenuers out there that want to convince you to buy their exercise product @CAPS7 you can develop outrageously large muscles in ""no time at all"". But do all these & exercise plans really work? According to a study done by the @ORGANIZATION1, the largest cause @ORGANIZATION1 obesity is actually computers! The students at @LOCATION1 had one group @ORGANIZATION1 people try a regular commercial diet plan & another group @ORGANIZATION1 people do exactly what they've been doing... Except their computers. They found that the group who from computer use lost nearly @PERCENT2 more weight on average them the group on the comercial diet! Nothing is causing obesity in @LOCATION2 them computer. A familier day for an average child in @LOCATION2 goes like this: go to school, home on the bus, use computer eat dinner, do homework, go to bed. Unfotunately, these happens @NUM1 days a week & the computer time is eating up none other than the exercise time. Readers please, try avoiding you computers for just one week, and you can forget those jet plane. Another negative @ORGANIZATION1 computers is that it not only affects an individual but possildy an entire family! Many children can go an entire day without sitting down & talking to their parents. My friend @PERSON1 often hope from school and goes straight up to to use his laptop without even saying hello to his parents. Computers have become nearly an addiction to most teenagers. @PERCENT3 @ORGANIZATION1 teens in @LOCATION2 say they use computers daily & @PERCENT4 say they have trouble communication with their parents. There is a direct connection between the lack @ORGANIZATION1 communication at home for teens & computer usage. Teens become in their society lives and become to their computers. What they don't notize is that they're totally forgetting about their families! I know I've made the mistake @ORGANIZATION1 becoming too attached to socia networking to remember my family but luckily I have a stable family environment. Some teens don't have that luxury. Computers have the ability to destroy parent-child relationships, don't let that happen to you. Your children are without a doubt, through, the ones a by this technical revolution the most. From the time they were your children probably had a keyboard at their fingertips. Do parents ever realize what they're getting their children into when they teach them how to use a computer though. Children as young as @NUM2 or @NUM3 years old are exposed to profamily, & vulgar pictures on the web on supposed ""safe sides"". Do you even realize who your child's talking to on the computer? With all the @CAPS8's & emails flying around, you could be talking to a complete stranger without-even knowing. An enormous part @ORGANIZATION1 who your child become & the values they hold is a product @ORGANIZATION1 what they were exposed to @ORGANIZATION1 a young age. Bring a computer to your kindergartrer & you can probably guess what they'll grow up with. No matter how much you think or believe on the safety @ORGANIZATION1 computer, you cannot argue with the fact that computer expose children to adult content very early in their lives. @CAPS7 do you look at your computer differently @CAPS6? Faced with the concerns @ORGANIZATION1 lack @ORGANIZATION1 exercise, separation @ORGANIZATION1 families & mappriate natural children do you really want your children, or even you for that matter, using a computer daily. Think a head @NUM4 years from @CAPS6. Will you say ""I wish I used my computer"" or ""I wish I spent more time"". In the end, the choice is really up to you.",11,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,4,3.0
1350,1,"Dear Newspaper @CAPS1, With computers being so popular right now it's easy to think that they are helpful and have a positive effect on the people that use them. However, I do do belive that computers have more harmful effects than good ones on the people they are used by. I belive this for @NUM1 reasons. One, they take away from spending time with real people, they make people get less excersis, and also they are very distracting and waste time. One reason why I don't think computers have a positive effect on people is that the time spent on the computer could be put to better use by doing things with family and friends. Now and day people are using social networking sites like @CAPS2 and @CAPS3 to talk with people far away. People can spend hours communication with someone they will never meet and completly ignore the people who care for and love them. Also communication with people online can be dangerous because the person who you are messaging might not be who they say they are. Overall, setting out and actually spending time with real people creates memories that you will cherish for the rest of your life. This feeling can never occur through the internet. Another reason why I think that computers have a bad effect on their users is that constant computer use has resulted in a lack of excersise for many people. People who use computers for many hours are just sitting still. They aren't being active. The only movement that occurs while on a computer is the tiny flick of a finger as it clicks the mouse button. This is clearly not enough excersise that is required to maintain a healthy and happy lifestyle. Studies have shown that since the invention of computers young people especially have been gretting less and less physical activity. I'm sure that this will continue to get worse if people continue spending a majority of time on their computers. A third reason why I think computers are having a negative effect on people is because they are distracting and they waste time. An example of this is that once when I was online doing research for a school project, I saw an advertisment for a website that looked interesting. When I clicked on it I was brought to a site full of funny stories and pictures. I spent the next half an hour reading entries on that website and completely forgot about my project. When I relized what I had done I rushed to finish my research and ended up getting a poorer grade then. I'm sure I would have gotten if I had not been distracted other things to do on the computer. This is why I think computers do not have a good effect on the people who use them. They take away from spending time with family and friends, they result in less excercise. And they waste time and are distractions. ",10,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,13,2.0
1158,1,"Dear newspaper I think that there are many reason why computers are good for people. Compters are good for people because they help keep friends conected. Reason two is that they can be great knowledg   for people. @CAPS1 third reason that computers are good for people is that there are many programs that are team based and help people with teamworks and team building skills. Those are three of the many reasons why I think that computers are good for people and have had a positive effect. First of all, I think that computers are good for people because they help keep friends connected. If you move to another town, go to a colledge far away, or move because of a job you will most likely, if @CAPS5 is further away, loose connection with you friends. But, using a computer can solve that problem. In social networking sites like @CAPS3, twitter and myspace you can simpily look up your distant friends from  you previoulsy lived and have contact with them. Youi can catch up with each other, recall good times you've had, end maybe make plans to meet each other sometime. @PERCENT1 of @CAPS2 have been reconnected using social networking site on a computer. Experts also say that @CAPS5 is important to stay connected with your past to sustain a well being and to be happier. I have had an experience when a scoial networking site has reconnected me with a @CAPS2. When i was younger I had a @CAPS2 whos grandmother lived  to @CAPS1 dad. After a little over a year of  him being good friends be moves to @LOCATION1, I thought I would never hear from him again. Later that year I also moved to a different town, @CAPS1 @CAPS2 searched me on @CAPS3 and we got connected again, I have found out he moved back to where I use to live. That is the first reason I think that computers are @CAPS4 good for people. The second reason, @CAPS5 is that computers can be great knowledge scources for people. If you ever need to set information   that not have to  through the  of book,then, a computer is the thing for you. As long as you than  to find an accurate and reliable scourse than a computer. Is an amazing tool. You can look up almost anything and you will be able to find locks of information on @CAPS5. Statistics show that you can find @PERCENT2 more information on a computer than a book. Experts have stated that soon books will be obsolite and computer will rain  as knowledge scources. That is the second reason why I think computers are good for people. Last of all, I think that computers are good for people because there are many programs that help with teamwork and team buildings skills. What I  by programs is yes of course videogames. Almost all of the computer games out have multiplayer features. Withins the multiplayer universe there are match types that involve a great amount of teamwork. In the age games you must communicate and talk to your team if you want to win. And that is the only way you will win is by using teamwork. That is @CAPS1 third reason why I think computers are good for people. In conclusion, I think that computers are good for people, they help to reconnect friends, , knowledge, and build teambuilding skills with programs that are out for @CAPS5.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,10,12.0
1382,1,"Dear The @CAPS1 @CAPS2, I belive that computers offer a lot more pros than they do cons. Computers offer another way to learn things about the world. Computers @MONTH1 also act as a research, tool. If a child, or anyone @CAPS3 on the computer and a family member thinks it @CAPS3 an unreasonable amount of time, that sounds like it @CAPS3 just an issue between the person and his or her family. Many people @MONTH1 argue and say, ""look in the encyclipedea to learn about the world, ""but a computer @CAPS3 faster, easier more time efficient to use. In fact, most people in the newest generation of families probably don't have an encylipea set. For example, if I were to want to learn more about @LOCATION1, @CAPS4 of searching in a dictionary or encyclipea, I could go on the computer, type in @LOCATION1 and a whole slew of liks and opportunities are found. Some people @MONTH1 like the old ways, but personally. I like the freedom and easiness of a computer. Have you ever had to research for a project or report? Many people either in school or in the work field will most likely need to research something to get a better understanding. Yes, a dictionary @CAPS3 helpful. Yes a thesauris @CAPS3 helpful but there are separate things. Compared to a computer those classic research tools are still usefull, but could be a hassle. My point @CAPS3 a computer has a dictionary thesauris, encyclipedea...ect all in @NUM1! So next time you have to research something try reaching for the keyboard @CAPS4 of the bookshelf! To me, the problem of someone being on the computer too much sounds more like a Family problem than a social problem. Technology has changed our world! Ever since computers were invented not only have they downsized, but became more and more useful. The computer has opened more doors for our scociety, without computers, space travel for example would not be the normality it seems to be in this generation. All im trying to say @CAPS3, I don't think computers hurt our society, but are pretty much the building blocks for our world. While reading this paper I hope you noticed the pros of having computers in this world. A computer @CAPS3 a help learning tool, the king of all reaserch tools and a big part of our society today.If you could learn one thing from reading this paper, I would want you to think, ""@CAPS5 would we, as a world be without computers?""",10,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",high,15,8.0
