essay_id,essay_set,essay,domain1_score,grade_level,type,prompt,strat,tid1,tid2
3640,2,"There are many different types of books, music, movies, magazines,ect., that fill the shelves of libraries and stores across the country. Consumers are constanly taking these items off the shelves without realizing what they are really buying. Some parents @MONTH1 not even realize what their teenagers or little children are actually buying. Some of the material @MONTH1 be offensive and have a bad influence on those who buy into them. But if parents were more careful about what their children buy then there would not be a problem. That is why these materials should remain on the shelves.     One vital reason these items should not be taken away is because it is the consumers choice on whether or not they want to buy or check out these items. People should be able to decide for themselves on what they will or will not buy. If they do not want to buy or check these materials out then then they should just go to another shelf, or shop at another store. I have seen some parents who do not really care what their children buy, and I have also seen parents go the other way. If stores take away these items that it is almost like taking away their right to make a choice.      It is the adult's responsibility if they do not want their children to watch movies that are for mature viewers. The parent should be able to prohibit certain things until their child is old enough to make its own decisions. If they trust their children with these materials then that is their choice. These offensive items can not just be taken off the shelves just because some people are bothered by them. With the way the media works, it would be difficult to remove all these items from libraries and stores. No matter what there will probably always be a way for younger children to be exposed to these materials. On television there is always commercials that will attract kids or teens and influence them to but their stuff. I have also seen music videos and magazines with their favorite celebrities on the covers. It is almost impossible to control every aspect of society to make it appropriate to younger viewers.      If all the people were able to take all the items that they did not approve of off the shelves, then there would be many of these shelves left empty and bare. If everyone were to take a book they did not like off the shelf then there would be a little selection at the libraries. By taking off one of these books, someone could be taking off another persons favorite book. People can not just take books off the shelves because they have some bad language. There is a reason for separating the children's section from the adult's section, and it is because some books might not be appropriate for all readers. From my personal experience I have not seen any problems with kids checking out offensive books. Most little kids are attracted to the children's section because of the colorful pages and simpler words.     There is a variety of materials available to the public that @MONTH1 be offensive to some, especially to their little children. As a parent it is their responsibility to keep track of what their children are being shown. People can not take materials off the shelves because it is only offensive to some. This would not be fair to those who enjoy these kind of materials. If they do not want to buy it then they should simply move on to another shelf or to a completely different store. It is their choice as the consumer on whether or not they want to buy into the many different types of books, music, movies, magazines, ect.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,3,5.0
4123,2,"I firmly believe that the removing of books, music, movies, ect., from a shelf just because someone finds it offensive will not solve the problem. A person can find many things in life offensive to their personal views, but they can not just remove them. To remove books, music, movies, ect., from people who do not find them offensive could provoke chaos.          As Katherine Paterson stated 'And then we have no books left.' If everyone were to choose books, music, movies, ect., they felt were offensive and should not be placed in the library the statement would probably be true. Besides the point the library is sectioned off into different genres, so if you have a different view of a certain genre of books, movies, music, etc., skip over that section and go to the genre in which you prefer.     In other words, the things that @MONTH1 offend one person @MONTH1 not offend another person. So to remove one particular thing would be unreasonable for the person who likes or finds interest in a particular subject. So instead of there being a problem with one person there would a problem with two unsatisfied people. Not saying that it is right, but the library has done particular things such as, separating the books for reasons like this.     According to Katherine Paterson, 'All of us can think of a book that we hope none of our children or any other children have taken off the shelf.' The library has a section for children only. Therefore worries of problem like this have already been solved. The books, music, movies, ect., in the childrens section is age apprioate for a child. Books, music, movies, ect., are also sectioned off for teenagers and adults.     In conclusion, the removal of books, music, movies, ect., that are found offensive by others @MONTH1 not be found offensive by someone else. It is not like the library would purposely offend anyone by having the books, music, movies, ect., on the shelfs. If you are mature enough to understand that and over look something that @MONTH1 offend you, you would not be so offended. Also if the library is sectioned off into different genre, you can easly by pass a particular genre you wish to avoid. Problems can  be easily solved if they are dealt with in the correct manner.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,13,12.0
4358,2,"We all have our favorite books and some we like others @MONTH1 not. Have you ever walked into the library in hope of finding your all time favorite book that you nearly forgot about, or maby a book a friend recomended to you? What happens when you get there and the book has been censored? Most books we see in our public or school libraries are are bookes that are well liked or are favorites of many. Books open a new world to everyone and should not be taken away.     To begin, I will explain some problems in our libraries. Some people believe the books and magazines in our libraries should be censored and removed from the shelves because it could be offensive to some people because of racial shurs or comments. This is a big problem because most books written years ago took place long ago like @PERSON1 for example, @MONTH1 be considered offensive but, this book gives a glimpse of what was going on in this time period and without it some people would never know what happened and we couldn't learn from those mistakes and make better choices in the future.     Some books that are censored have great educational value. Everyone has there prefrence on books and what some say should be taken away because of what they think others @MONTH1 not. If all books that are bad or offencive were taken off the shelves then eventually we would have no books left. We have the right to read any book out there no matter how horrendus it @MONTH1 be, besides you can go to church and read worse things that are being censored out of our libraries. If we couldn't read some books like many classics it would take educational value away from us all. Think about all the books we have read and learned from that have the possibility of being censored. Before someone gets into a book they should read the informational part on the back to see what it is about before they start to read something not suited for them.     I believe that no book should be censored and should have the freedom to sit on a shelf and be read by anyone who wants to read it. Being censored is not protecting anyone it only makes things worse. If someone feels offended then they shouldn't read it, it's their choice to pick it up or not. Hopefully I have persuaded you that no book should be censored and everyone has the right to read what they want",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,9,15.0
3386,2,"Have you ever imagined a @CAPS1 without movies or music to entertain you? A @CAPS1 that has no books to read or magazines to inform you upon the latest gossip and fashion? Well, if items are banned from being seen or read then there will be no creativity in the @CAPS1, there will soon be no books or magazines to read, no music to listen too, and no movies to watch, and you will not be able to express yourself or your opinions. I do not believe that certain materials should be removed from the shelves if they are found offensive.     If the @CAPS1 is left without certain materials there will be no creativity. Everyone will be forced to think the same thoughts if they can't learn about other thoughts that are protrayed to be offensive. No one can read about a topic that they are interested in if it is banned, this will cease creative thinking by not allowing people to think differently.     In the process of deciding what books are offensive and which are not offensive, all books will eventually be eliminated. Certain topics aren't liked by everyone and, as Katherine Paterson says, '...if I have the right to remove that book... so does everyone else. And then we have no books left on the shelf for any of us.' Paterson is exactly right too; if one person has the right to remove a book, so does everyone and this will cause everyone to take off that book that they dislike so much. Also, everyone likes different kinds of books and different topics, and this will cause less self expression because if someone doesn't like books about @CAPS1 @CAPS2 @CAPS3 because they think it is offensive to @CAPS4, then there will be no books about @CAPS1 @CAPS2 @CAPS3 on the shelves for anyone to learn about it.     Everyone will turn out to be the same if they can't express themselves or their opinions. If a certain topic is banned for being discovered as a offensive topic then this will result in the thought being banned. If you can't read or watch a topic you shouldn't be able to think or talk of the topic either because you will offend someone. Also, if people can pick what books can be in a library, that will eventually be transferred over into other areas, such as clothing, food, thoughts, etc.. Eventually everyone will be wearing the same clothes, eating the same food, and thinking the same thoughts.     I do not believe that certain materials should be exterminated from the shelves if they are found offensive. If specific materials are banned: creativity will be eliminated from our lives, eventually all materials will be banned, and we will all be the same by the lack of self expression. If you haven't ever thought about a @CAPS1 without books, moves, music or magazines; I hope you have learned how crule and boring the @CAPS1 would be without all of those materials.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,12,8.0
4089,2,"I think @CAPS4's ok to have books even if they are found offensive, because to some people those books aren't found offensive.                                                                                                     People shouldn't let what is in books bother them. The way I see @CAPS4 is, if the book offends you, then don't read @CAPS4. There is no reason to throw a big tantrum over a book, that to some people isn't offensive. I agree that books that are offensive are bad, but then again that's why you have the choice to @CAPS1 not open @CAPS4.     @CAPS4 would be easier to find certain things if we @CAPS1 had a library for everything. Like for instance, music. if we had a library for @CAPS1 music, @CAPS4 would be easier to narrow down things and find exactly what you are looking for. Same thing with movies and magazines. The only problem with this solution is the economic expenses.     Back to the point. I've never ran across an offensive book, and if I did, I would @CAPS1 simply put @CAPS4 back. Why take a good book to many people off the shelf @CAPS1 because one person might think @CAPS4's offensive? Most libraries have labels for certain books anyway. If you know what kind of book your looking for then @CAPS4 shouldn't be offensive.     Books are a good thing and aren't meant to be bad. Books are for entertainment and fun, and they shouldn't be found offensive. I've said @CAPS4 before, and I'll say @CAPS4 again. If you find a book offensive @CAPS1 put @CAPS4 back on the shelf and leave @CAPS4 be.     Music on the other hand, is offensive to many people. I mean, let's face @CAPS4, we all have a type of music we love and a type of music we hate. They're are a lot of offensive songs in the world, which I personally think shouldn't be around at all, and putting @CAPS4 in libraries is even worse. Music is a persuasive thing, and if a kid walks into a library and picks up an appealing @CAPS2, @CAPS4 could be bad. That @CAPS2 could have everything about doing drugs on @CAPS4, which persuades kids to do them, and no one wants their kids doing drugs.     I say that if you find anything offensive that should be taken out of libraries, @CAPS4's music, not books.     I've pretty much said all that has been needed to have been said. books are books, they're offensive to some people, and to some people, they're not. In the end, @CAPS4's all a matter of opinion",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,9,1.0
4177,2,"When it comes to the decision of certain materials being allowed in the library, there are many different aspects that must be considered. There isn't a particular audience that visits a library. Many types of people go to libraries looking for different things. Blocking types of materials will lose an audiences interest and they will go eslewhere. Now that doesnt mean that offensive materials are acceptable and here is why.     There should be a level of intensity in which the item is offensive. Profanity, and action are minor types of offense. However, intense violence and explicit materials such as blood and such needs to have conditions.Categorization is an acceptable method to blocking some @CAPS1 from viewing harmful materials. Putting violent books in an area that is blocked to @CAPS1 under the age of @NUM1 is an effective way to restrict children. Adults would not want to go into this section and therefore would'nt be an issue. It is understandable that some people are offended by the materials showcased in libraries because a library is a place for everyone. If offensive items were availible only to those who wanted it and hidden from the public, then this is something that could solve the problem.     Many individuals should realize that a library isn't a place for one type of person and must be shared by all types. When it comes books they can be placed in areas availible to epople who enjoy it. The same applies for magazines and movies. Movies is a form of entertainment that is strongly advertsied over magazines and books. Any advertisement that show explicit material or offensive pictures or text should be removed from the view of the public. These advertisements should be only viewable by the audience it was inteded for.      If @CAPS1 wish to use computers there are rules that need to be applied as well. @CAPS1 under the age of @NUM1 should have safety precautions that block them from using the computer to look up harmful material, @CAPS1 over the age of @NUM1 know how to avoid certain material and proceed at their own risk. These computers should be seperated to avoid peeking eyes from children or anyone who finds the material to be appualing. Listening to music on the the computer or by a device should require a couple of things as well. If there is a song that isnt preferable to a certain audience or it offends someone headphones should be a requirement. The library is a place for peace and quiet so headphones are necessary regardless. This can potentially eleminate the problem as long as the headphones themsleves are at an appropriate level. If @CAPS1 want to check out any materials that is or can be offensive or explicit in some way  they must prove their age of maturity, due to some items with slight violence being availible to @CAPS1 under the age of @NUM1.     In conclusion, if the categorization of harmful or explicit materials is placed properly and out of view of unwanted viewers or children this can eleminate the issue. Music is to be played through headphones only and must be at an appropriate volume. No items should not be removed from shelves if they offend people but conditions should be enforced. With rules and conditions the library can be a safe and enjoyable place for everyone.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,15,10.0
3451,2,"The library is a public area where anyone can visit to find a book, movie, or magazine of their desire. Not everyone is interested in the same book genre. The library is meant to have almost any book someone could think of. If someone discovers a book or movie that offends them, they should not make a big deal about it. They should not be removed from the shelves of the library.      I am against the removal of offensive entertainment because it is not fair to everyone else that is a member of the library. What if a group of adults enjoyed a movie that someone else thought was disturbing? If the library took that movie off of the shelves, they would lose business due to one person. If a mother of a six year old boy wanted to report an inappropiate movie to the librarian, it would not be fair to anyone that is mature enough for that movie. It just is not fair to everyone else.     The library is public property. With that being said, it is the library's job to please the public's desires for entertainment. They are obligated to suppy books, movies, etc. for whomever. If one person does not like a particular book or magazine, they should search somewhere else for what they want.      A few years back, my mom stopped taking my brother and I to the library. There were too many complaints about inappropiat books being supplied or taken off of the shelves. That year, the library lost @PERCENT1 of their customers because everytime the library tried pleasing them, someone else was not pleased.      If every article of entertainment were to remain on the shelf in the library, everyone would be happy. If someone does not approve of a movie or something, they can search another shelf. Those who complain are only making more work for themselves.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,3,4.0
3815,2,"In many libraries there are books, movies, magazines and much much more. Some of these items though are seen as inappropiate for certain ages. I believe though that every customer in the library should have the ability to choose what they want to read. It is up to the parents or the child to decide what they want in their heads.     Let us start with books. There are many different types of books. From scientific data about human anatomy to dragons and vampires. How can you choose a book that is deemed appropiate for you though? The answer is simple. When you are younger, your parents help you choose the right books to read and as you mature, you begin to make thoses choices yourself. It is up to you whether or not you should read a certain book.      Movies guidelines are along the same pattern. Your parents helped you choose appropiate movies in your youth. When you grow up, you learn to read about the movie, and look at the rating. If it seems to intimadating, or innapropiate, or violent, you make the choice to see it or not.      Sometimes you see offensive material in movies or books. If you dissaprove of it strongly take the dilemma to the librarian. Discuss why you think the movie/book is unnappropiate and offer some ideas on how to deals with the situation. Some suggestions could be: to remove the item from the shelf, or to write and extra review on the book, or write to the author/movie director. The simplest solution though is to just leave the offensive item alone. If it offends you, just send it back to the library and warn your friends not to check it out. Others @MONTH1 still enjoy the item even though you don't.          There are many books, movies, magazines, etc. out in the world. Some @MONTH1 be deemed as innapropiate or offensive. There are many other choices that are 'okay'. So if you don't approve of a certain book, just send it back to the library and find one you do like.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,7,9.0
3674,2,"The content of a library should be full of various material even if one @MONTH1 find certain materials offensive.  Just because someone @MONTH1 think a material is offensive does that mean we just ignore the subject, forgeting it altogether?  Some subjects @MONTH1 be awkward to talk about, read about, or even think about, but that doesn't mean we should ingnore them.     One subject that @MONTH1 be awkward to read about is sexually transmitted diseases.  You often see people walking through the library skimming through the aisles, once in a while opening a book to see what it's about, but when they come to the section on sexually transmitted diseases they just walk on by, to uncomfortable to be seen in the area.  It's not a subject that people normally read for fun, but everyone should be aware of it. There are many subjects like this that everyone should be aware even if you think it doesn't effect you.     Another reason to keep all books in the library is to be informed of history.  Some history @MONTH1 be gruesome and completely crazy, but we should be aware of those things and not forgot about them.  The @CAPS1 for example.  That was a very dark period in history.  Over six million people died becasuse just one person didn't like what they believed in.  It's sometimes hard to read about, but you should be aware of what happened in the past no matter how depressing it is.  We should be aware to prevent another event like that from happening.     People's likes in music vary.  There are so many different types and styles of music.  Some music @MONTH1 be offensive to other people, but does that mean you should get rid of it at the library?  The library should always have a large variety of different music.  Often people would like to widen there music intellect and the library is the perfect place to do that.      Everyone is different. We never all like the same thing.  Taking materials from the library to avoid the subject doesn't stop someone from finding that information.  If people wanted information and they couldn't find it at the library they would most likely find another way to get that information.  Having a vary in books, music, movies, and magazines make what the library is, a place to learn new things, no matter the subject.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,6,2.0
3909,2,"Would you let someone ban your favorite movie, just because it has mildly offensive materials in it? I know I would not.  If everyone had the right to ban books then we would have no books, because something would offend someone. You should not ban books because it desecrates our individuality , we have the freedom of press, and because it would ruin the future.      If you ban a book then you are giving up your indiviuality. If you let someone decide what is offesive to you, then how can you express yourself. Therefore, by letting someone else decide what is appropriate for you to read, you are giving up your freedom. By banning books, you are not being yourself you are conforming to what other people want. Therefore, you should not ban books because, it demolishes your individuality, and it makes you conform to what other people want.      There should not be any banning of books. You should not be able to ban books because we have the freedom of press. The freedom of press means that we can write whatever we want. However, you should not ban books because we have the freedom to choose what we read. This means that we as individuals should be able to decide what we want to read and what we do not. You should not ban books because we have the freedom of press, and because we have the freedom as individuals to read what we want.     If you ban books then you will ruin the future. There are hundreds of really phenomenal books out there that would be banned, and future people would not be able to enjoy them.  There are books that can change your life, and teach you how to deal with things, and  if we ban them then we are ruining the chance to help future people with their problems. People turn to books for knowledge, and help, and for ideas, and if we take away their books then how can we say that we are paving the way for the future if we are destroying it along the way. Books should not be banned because if they were then, we would be ruining the future for others, and we would be destroying our own future.     In conclusion, books should not be banned because, it limits our individuality, we have the freedom of press, and because it destroys our future. If you ban books , more likely than not, your favorite book would get banned. Also, if everyone could ban books, then there would be nothing to read because all of the books would be banned. By banning books you are destroying the future, limiting our freedoms, and abolishing our indivuality.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,14,14.0
3023,2,"Book @CAPS1     @CAPS2 I think about removing certain materials such as books, music, movies, and-or magazines is that it should be your choice. I always thought that was part of our constitutional right.     I read alot of urban books because that's @CAPS2 I enjoy. They realae towhere I have been, or where I @MONTH1 be going in my life. No they are not the kinds of books I would read to my grand childern, but they @MONTH1 choose later in life that they also enjoy urban books and movies.      You @MONTH1 not enjoy reading the materials that I enjoy either but that doesn't mean you should banned them. There are alot of books, and movies that I don't care for but I wouldn't ask for them to be banned. If everyone started @CAPS1 @CAPS2 they don't like, there wouldn't be any need for movies,  libraries, or book stores. Kids wouldn't have a future because they wouldn't know where they came from. @CAPS2's bad to you @MONTH1 not be bad to me, or the next person.     When you go into a library, or book store, you already have and idea of @CAPS2 you are looking for. If there are books that are not appropreiate for kids, they should have their own section that reads, 'For @CAPS3 @CAPS4'. We are the @CAPS3 and parents. We should be the one's in control of our kids and @CAPS2 they read and watch. I don't think @CAPS1 the materials would make the problem go away because kids these days, if they want them bad enough, will figure out away to read or watch them anyway.                                                 Ann                                        @CAPS5 and @CAPS6",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,8,9.0
3467,2,"Censorship    'All of us can think of a book that we hope none of our children or any other chldren have taken off the shef. But if I have the right to remove that book from the shelf -that work I abhor -then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us.' @CAPS1 was quoted from an author named Katherine Paterson. I don't believe certain materials such as books should be removed from shelves under any circumstances. Everyone is entitled to their own opinion about certain materials. If books are removed from the shelves due to censorship, than what is the point of writing or even reading books? If people continue to remove books because they're found to be offensive, then there won't be any books left to read.     I have seen many offensive books. Whether it had something to do with religious beliefs or even revealing too much sexual content, I'm sure it's offensive to someone somewhere. Books are written by authors who believe they have the right to express themselves through writing. If you are to take away or ban a certain book from the shelf, than what would the author who wrote the book think? @CAPS1 world is full of offensive and rather disturbing books. It can't be right to just get rid of those things because they bother us. Everyone has the right to read any book they want to. Just because it offends one person, doesn't mean it offends everyone.     I believe censorship is unnessesary. What gives anyone the right to remove or change something because it's inappropriate? I have personally read a few books that I wouldn't want little kids to read but that doesn't mean I should remove it from the shelves. Perhaps, somebody else has been waiting to find that book. If I did remove it than I'm restricting others from experiencing the joys of reading that book.      Censorship in general is wrong. Everyone is entitled to their own beliefs and different ways of expressing themselves. I don't believe anyone has the right to take something, that someone has worked on for so long to make, and remove it because they find it offensive. There will always be something out there that you won't approve of. Just because you don't approve of it doesn't mean everybody doesn't approve. Authors write books for a reason, musicians write music for a reason, people make movies and magazines for a reason. What gives anyone the right to take something that somebody made and ban it from the rest of the world because it's offensive?     Books are there to help us become more educated and more open minded towards different thoughts and ideas. We shouldn't just ban them because they offend certain people. If you don't like a book because it offends you, than don't read it. It's just that simple. If people continue to remove books because they're offensive, then there won't be any books left to read.",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,4,13.0
3904,2,"Many people in the @LOCATION1 read. Books, magazines, news papers, and music are a great passing time. I enjoy reading books about people with special powers; such as necromancers. If we were to take such books that offend someone out of our libraries, what would we have left? I, for one, don't like reading @ORGANIZATION1 books, which seem to be the only type of book that wouldn't offend someone, unless they have some severe hatred towards letters.      Think for a moment about what you like. Think about your interest in music, art, and the style of books or magazines that you read. Now imagine all of those gone from the one place you can get away from screaming children or annoying neighbors: the library. You @MONTH1 be baffled as to why all of your loves have dissappeared. That book you love, the one about necromancers, it's offensive to @CAPS1 because only @CAPS2 has the power of waking the dead. The song that you have had stuck in your head all day is now no longer online. Its use of certain words are offensive to those with 'sensitive' ears.      If I were to walk into a library and find that all the 'offensive' works had been band, I would be shocked. Every one in the universe finds certain things offensive. My @CAPS3 @CAPS4 teacher thinks that rap and hip-hop or pop songs are offensive to women and their bodies, but I think that some of those songs hold a different meaning. If everything offensive were to be taken away, what would be left? Nothing that a teenager or an adult would want to read. Heck, @PERSON1' works are offensive to some people, they think he was crazy, and who wants their children to read a book written by a bafoon?      Also, the less the library contains, the less people go. Libraries would soon close because everything is being found as offensive. All of the books we had hoped to read would have to be bought online, if it were still allowed.     For all of the Book @CAPS5 out there, finding an attention-getting, eye-opening book is like finding buried treasure. It's an event that changes your life, makes your blood rush, and leaves you hanging onto your seat. It's an adventure played in your head, one that you set the specific details of each character, or it's the book that provides the knowledge that feeds your brain every time a new sentence is stored. Taking away everything offensive is like having a child being taken away, you can't replace that love with a distraction",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,3,6.0
4180,2,"I believe that many books in our local libraries @MONTH1 come off as crude or offensive to many readers, but I also believe it has a lot to do with the maturity level of some people. For instance, if you are an adult you will most likely be looking in the adult section. There @MONTH1 be children who look through that same section, although their parents should be monitoring what they are checking out at their local libraries.              Although maturity has a lot to do with it, some young adult books probably aren't intended for the people reading them. Some young adult books @MONTH1 be venturing too far, and the children who are reading these books probably shouldn't be. I don't think that everyone should have access to check out whatever they want whenever they want. Many parents have different rules for their children then others, and they @MONTH1 not agree with what is displayed among these shelves for their child to checkout. I remember times when I was a little my parents didn't always let me check out what I wanted, because I was too young to be viewing it in the first place          As for adults, they are free to make their own choices on what to checkout. I don't think the adult section at the libraries should be monitored all that much, because as an adult you are free to make your own decisions. You know whats right and whats wrong, and no one person should have to tell you what you should or shouldn't be reading.     The area that I would be most concerned with would be the young adult section. At that point children are at an awkward growing stage were they themselves are still learning whats right and wrong. Some books or movies could effect the young viewers dramatically. Their parents @MONTH1 be letting them watch horrific movies, and it could make them feel as if what they're watching is really okay. I think parents should be very involved in their children's lives, and closely monitor what their children are reading or watching.     I do feel that some books should be monitored, and taken off the shelves if they are found inappropriate for the intended age. Mostly in the children and young adult sections, because they could be taking in information they shouldn't be. I also feel that parents should take a part in their childs life, and set limits to what their child is aloud viewing. Above all, I think that everyone should check out books in their appropriate age section",4,10,persuasive,"""All of us can think of a book that we hope none of our children or any other children have taken off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any ofus."" --Katherine Paterson, Author 
Write a persuasive essay to a newspaper reflecting your views on censorship in libraries. Do you believe that certain materials, such as books, music, movies, magazines, etc., should be removed from the shelves if they are found offensive? Support your position with convincing arguments from your own experience, observations, and/or reading.",mid,5,11.0
