essay_id,essay_set,essay,domain1_score,grade_level,type,prompt,strat,tid1,tid2
1617,1,"Dear local newspaper, I feel that the people using computers benefits our society. I feel this way because computers give people the ability to learn about far away places: and people have educational websites, and even allow people to talk online with other people. First of all computers give people the ability to learn about far away places and people. When I was in sixth grade I had to do a project on @ORGANIZATION1 didn't know anything about him. But, luckily we have computers so I was able to @ORGANIZATION2 on a computer and found a wodd or information on him and got an a plus on the project. Also, when I was in fourth grade I had to do a project on @LOCATION1. I went on a computer went on @CAPS1.com a get lots of imformation and got on a plus. The second reason computers are benefitial to the society is because computers have educational websites. Computer technologist @PERSON1 saids, ""@CAPS2 percent of the computers websites are educational. I also remember when i was in seventh grade the whole class went on @CAPS3. com and were able to learn math and have fun at the same time. Last but not the least, computers allow people to talk with other people from around the world. Theres a website calle myspace.com and it allows me and other people to talk online around the world. I asked my class and ninety percent of them go on myspace.com. On the other hand the computer does have cons. Some kids go on unprohibited websites that are not for minors. Theres a website called @NUM1.com and it has shooting and killing games that are not for kids. Also, some people are computer addicts who stay on computers almost twenty four seven. Now, you know my reasons, why computers are good to the society, they give people the ability to learn about far away places and people, have educational websites, and even allow people to tlak to other people online. What is your choice in these actions. ",8,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",low,8,14.0
1132,1,"Dear Newspaper, I disagree that computers are important to people because they have research, online colleges, and online stores. Those are my top @NUM1 reasons and I'm going to give more details. My first main idea is that computers help students find important information help students find important information on a project. You can do on the wikepedia to help find information about the battle of @LOCATION1 and other important history. one example is I went to american history.com to find good information about @CAPS1 alley @CAPS2 and what happened there. People also look up a lot of stuff that involves school. You can get research about the earth and what happens to it. My second main idea is that computers are good for people is when you finish high school, you can go to college. Some colleges can be found on the internet and you can go to college at home on your computer. One example is my cousin. She goes to college on the internet because she has to take care of her two children. Whenever you watch television you see a commercial about online colleges because they are trying to tell you to go to school online. My third and final reason why computers are good for you people is that some stores have an online store where you can look at what they have in the store. Children like to go shopping alot but they can't go to the mall or the stores because you don't want to go. You can let them see what they want and buy it online than going to the stores. It can be shipped to your door without going anywhere. My mom sometimes orders from @CAPS3.C @CAPS4 so she doesn't have to go there. It gets shipped to our house in less than a week. There was my @NUM1 main reasons why people should have a computer. They can find research, online schools, and online shopping stores. This can help people understand computers.",8,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",low,2,2.0
1430,1,"Dear Local Newspaper, @CAPS1 you think computers have a positive or negative effect on people? In my opinion, I would say that computers have negative effects on us. This is because we would get less exercise, less time to enjoy nature, and interacting with family and friends. If your on the computer most of the time at home, how would you get your exercise? You wouldnt because the whole time you would be stuck sitting down at the desktop. This is also a proble because this is how obeseity can occur from no exercies, and just sitting all day. Or people who have heart problems nad need exercise can worsen by being distracted by the computer. Being home on the computer does not let you enjoy nature. Instead of going outside in the warm wheather, having fun people are staying home. This is not good because they should be out having fun, not on the computer all day. Missing time with family and frinds is unexeptable when your on the computer. This is because yar supposed to keep your family and friends company and not daze off on what your doing on the computer. Also you miss family gatherings or leave yar friends lonley. Thats because yar to busy on the camourar nad not paying attention to anyone arand you. This is why I think computers have a negative effect on people. This is because of less exercise, less time to enjoy nature, and interacting with family and friends.",8,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",low,7,12.0
393,1,"@ORGANIZATION1, Are technology is advancing greately and more inventions are coming out; but aren't you worried that people spent to much time on the technology? I know @CAPS1 worried. For example computers. Computers have to technology to go online and chat with various people all around the world. Thas when I get worried. In this essay I will explain why it is bad to spent too much time on computers. it is bad because people don't execisi enjoy mothers nature, and interact with family and friends. Firstly, people are for geting how important it is to excaise. It is very important because it keeps you fit and healthy. With the computers in use people become less fit and healthy. They start getting fat theire carasaprel get high and they stress more. Secondly they don't enjoy mothersnature. When people start going on the computers they stop doing a lot of things. Like stop going outside and getting fresh air. They get c losed in a small bubble and all they case about is the computers. They don't go out to camp, play outside; they don't do nothing. Every day they are on the computer. Finaly, one big main problem is: they stop inter acting with family and friends. When mothers and fathers are oh it they don't pay attention to these young ones and they are always on it. When teenagers are on the computers they don't talk to these parents, they ignore there friends and the people that care about them most. They wont care for everybody, but them selfes @CAPS2 there you have it; that is why I think we should cut down on the computer usage. For these following reasons: People stop exercising and being fit. They stop enjoiying mother nature, and they stop @NUM1 with family and friends. @CAPS2 what do yoo think?",8,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",low,8,10.0
333,1,"Dear local newspaper, Computers have a lot of affects on people. Some affects are it takes away from family and friends, you don't really have a social life and you don't get enough excersise. Computers take away from friends and family time. I did an interview yesterday with @PERSON1; and I asked,"" @CAPS1 you go over your grandmas house what do you usually do?"" @CAPS2 said, ""I usually use the computer."" @CAPS3 do you want to use the computer while your their? your with your family your supposed to spend time with them. Play a game like monopoly, or play @CAPS4. Those are fun and great way to interact with your family. If your family member doesn't have those games bring them! People think that because there is facebook, aim, e-mail, and myspace that your interacting with friends. You really aren't. I asked my friend @PERSON3 what @CAPS2 thought of those things and @CAPS2 said ""They are great interacting websites."" They really aren't. They are websites on the computer. While you are on the computer your not really maintaing a social life. Your town holds activites or has a fun place you could too. Your town @MONTH1 have a gym, community center, or a library. Go their and hangout with friends interact with them. Go to school, goto the library, and hang out with friends are great ways to interact with people. People don't think about @CAPS1 your sititng in your computer chair and @CAPS5. While your sitting in the chair your not excercising, @CAPS1 you keep @CAPS5 your gaining weight. You might get fatter @CAPS1 your stuffing your face wih cheez- itz and not excersising I asked @PERSON2 a question it was what do you do while your on the computer? @CAPS2 said ""I eat.."" @CAPS5 isn't bad, but @CAPS1 your not really paying attention you eat more than you need. Your town has rec leaguges of sports such as @CAPS6, softball, and baseball. Join a team instead of playing on the computer and @CAPS5. Get @CAPS7! Computers aren't the greastest things in the world. You don't stay fit with them, you aren't very social, and you don't really spend time with your family. Computers don't really help you grow up, and be mature for the future.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,7,1.0
1484,1,"Over @PERCENT1 of the @ORGANIZATION1 owns at least one computer in their house. Computers benefit society because they help the earth, and are a fast way to spread important information. Also you can talk with friends and family on computers. We have been told that some people think were spending too much time on the computer. Yes, but we need these machines to survive. News @CAPS1 took a pull and said ""more than half of @LOCATION1 schools are now using computers to put homework on to save paper"". @CAPS3 we start useing computers to do things that we ushelly use paper for we would be saving millions of trees. For example you can send an email insted of snail mail, the mail would go faster and save paper! People who care about the earth make websites on the computer to inform people how to @CAPS2 just to see each otherthey could mail and talk all they want. Also @CAPS3 you like to use cellphone alot the waves kill apoximately @NUM1 bees a year. @CAPS3 you chatted with your freinds it would save bees lives. The first snow day we my parents forgot to check the schools website and I was out in snow @CAPS3 we didn't computers this would happen to every little students an snow @NUM2 @CAPS3 there was a storm and you. I'v went out the is another place you can check' to get the weather and keep your family safe. @CAPS3 there was a hurricane and the power like birthdays and weddings your computer has a calendar on it that tells you wherever you write something on it. @ORGANIZATION1 citizens spend over @MONEY1 a year on phone bills. You can talk to freinds and family on the computer and save thousands. When parents don't have phones they rely on computers to comunicate with people. Have your kinds ever had a freind who for away and your kinds spend hours to them? Well they can talk and see each other while on video chat and it will feel like still here. Its now or never citizens of newtown! You know computers, help the earth there a fast way to spend information, and they let you talk and see your freinds online. So get up and write our local news paper telling them why computers benefit our society.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,12,10.0
1045,1,"What do you think about computers? I think computers have a very positive effect on people. All kids should have @NUM1. Please heed the following advice. Computers are a very good thing for kids to have. I teaches them life skills such as hand-eye coordination, a lot about technology. Expert @PERSON1 states ""@PERCENT1 of success full jobs involve some kind of inter-ation with computers, & if they learn those skills at an early age they can soon become experts."" Technology is a @CAPS1 part of life today, & will continue increasing with the years. It's a grevious idea to want to separate our kids from technology. As a child, my sister grew up with computers, she knew how to fully use it by age @NUM2, she went to collage with amazing computer skills. Today she works in a law ferm as presidental secretary. She gets paid loads of money. Today she trys to get me to learn about all tech stuff. If you have kids you know you only want the best in their present & future. People say kids are the future, not if theyre not succesfull. Computers are a great way for kids of all ages to learn & communicate with @NUM1 another & others. We all want our kids to be happy. @NUM4 out @NUM5 kids use the internet to research things for @CAPS2 & projects. Kid therapist @PERSON2 says ""kid who chat, with other kids though internet like facebook, @CAPS3, & myspace are normaly more socialy interactive with other kids. I know you thinking there a lot of ""@CAPS4"" thing on the internet dont want my kids to see, conversly you can set limits & child block. & you also dont want you kids at risk of obesity because of lack of excercise. So give them time limits. My cousins each go on the computer @NUM6 hours a day. They do @CAPS2 & whatever time they have left they chat with friends. Its not all @CAPS4. As you can see computers can be seen in a very possotive manner. Heed my advice & allow your kids the freedom of internet. They will be happier, trust me.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,15,5.0
1105,1,"Dear editor, @TIME1 week, I noticed an article in the paper headlined ""@CAPS1 off the computer and go exercise."" This caught me off gaurd because there are many benefits to computers, such as it enchances education, you can learn about foreign countries, and you can talk to other people. Every school has a computer. Their easy access and very helpful. I know that @TIME1 year, if someone asked a question and the teacher wasn't sure of it, we would go strait to the computer. It also helps us do better on projects. I know I had to do a project @TIME1, and without the computer I wouldn't have it today. We also use the computers for the programs they have. In art, we made a cartoon, and made it look real with photoshop. It's also easy and fast to use a computer for research. You can also learn ahead far away places with a computer. For example, you can find out about other countries in the world. You could find out if it were landlocked, not landlocked, how many people live there, and facts similar to those. You can also learn the history about the country such as their leaders and government. Finally, you can also learn up-to-the minute-facts with websites like @CAPS2.com. Lastly, you can talk with other people using email, instant messaging, and websites like facebook, which allows you to connect with friends. With email, you talk with someone for buisness for to recieves links to @CAPS1 to websites, and to @CAPS1 information. Instant messaging is just like texting on your phone, except much faster. You can instantly talk to people and catch up with them. Thousands of people are on facebook. You can connect with old friends, and talk to current ones. I knkow my mom uses facebook and talks to old friends since she moved. So, in my opinion, I think computers are a good thing to have. Not only do they enhance your education, but they also teach us foreighn countries history and let us connect to old friends. When you were in school, do you remember your ""best-friend-for-life?"" @CAPS3, with facebook you can catch up with them, instead of them being a memory.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,2,2.0
1584,1,"Alot of people have different ideas on if they believe computers benefit society. I for one believe that computer are useful for many things. The first reason why I believe this, is because one a lot of schools will need them for students, to do projects. Second they have computer gamed to help kids learn. Third I believe its a good way to just relax. The first reason why believe computers are good is because many kids in school will need them. In school we have a lot of projects that we might need type or get a picture. If we didn't have computers there would be no way we could do that. Also if we do persuassive waiting pieces. We would need a computer to type it to make it looks better. Many people might say we could all just write it out. But I believe that typing it might be faster and neater for some people. The second reason why I believe computers are good is because they have many good games to help people I know that have many different games text not readable Computers are good is because it's a a good way to relax. Aint of people get home from work or and are very tired. But instead of just going and sitting on the couch for the whole night you could go to the computer and do a fun game for a little while. Many people say that watching tv and going on the computer is the same things. But if you play an educational game once in a while it might be ok. But then you can do something fun on the computer every so often. In conclusion I believe computers are good because one many kids need them for school second they have a lot of educational games. its a good way to relax.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,4,11.0
1031,1,"Dear @CAPS1, I beleave that computers have a good and a bad effect on people. Even though I think it has both effects on peope, I think that it has a better effect I think this because the internet gives people the chance to learn more about other places. Allows people to talk to family that lives far away, and it also helps to make new friends. I support the advances of technology. I support it because people can talk to their family that they can't get to see. I have three cousins that live in @LOCATION1 that I never get to see, but with computers I can talk to them all the time. We can email and @CAPS2 to chat to eachother to find out what they've been doing, hows school, and so much more. My aunty loves to send and get pictures from them to see how much they've changed since the last time we saw them. Without the new technology we wouldn't be able to do that. Computers also help learn about other countries and the people that live there. With the internet you can find what the country looks like, what types of food they eat, what type of language they speek, and so much more. Recently I had to do a project in @CAPS3 @CAPS4 about a place in @LOCATION2. I got @LOCATION4, @LOCATION3 with the help of computers I found out so much more about the country that I never even know about. There were so many great places to visit and learn about the history of @LOCATION4. Learning so much about the place makes me want to visit there someday. Without computers I never would have learned so much about that place. Another great thing about the new technology is that we can make new friends and talk to different types of people from all over the world. I read recently in the @CAPS5 @CAPS6 that atleast @PERCENT1 of kids have a myspace or facebook that helps them interact with people from all over the world. There can also be dangers to talking to people you've never met before. To be safe don't tell people your phone number or where you live. But meeting new people can also be good. For example, my cousin doesn't get along very well with the people she goes to school with. But after school she goes on her computer and talks to people that are just like her. Either way she should be careful. In conclusion, I must say once again that I support the advances of technology to an extent. Computers help you talk to family that you don't see, helps you learn about new countries, and meet new people. Thank you for your time.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,8,9.0
565,1,"Dear Newspaper, The world that we live in today is full of technology. Everything from check out isles at the grocery store to coffee makers at home are being upgraded all the time. The technology has many great things about it, but theres also a huge down fall. The most common technolgy device is the computer, its a great thing to have but its also very bad. The computer can be used to bully, it can take time from exercising and it even takes from your social and grammer skills. We all know the websites such as facebook, myspace and @CAPS1. They sseem harmless but its really just a place for harassment. Their said to keep friends in touch, butkids use them to say hurtful things about each other. Half the kids in my eighth grede class have admitted to either getting bullied or bulling over the computer. If so many kids are getting hurt by the then why do we all keep using computers? Many kids @MONTH1 say they don't spend to much time on their computers but @NUM1 out of @NUM2 kids in my school admit that they do. Checking the computer is the first thing they do when they get home from school and the last thing hey do before going to sleep at night. All the time these kids spend on the computer is taking away from exercising and enjoying life as a child. I've seen many kids gain exessive amount of weight because they don't eat proper food they don't exercise and they shut down from reality all because they are obsessed with their computers. kids are even getting portable computers, thats how addicted they are. Do you want your kids like that? However, all these programs and websites that are on computers have a way to inneract with friends, and socialize. But all of this is taking away from your social skills, even grammer. Most kids and teenagers would rather talk over the internet thant face to face, and half the time they don't even spell word correct or use proper grammer. In the long run all this talking over computers is going to hurt them when it comes to school and getting a job. I know that computers are good for school because you can research stuff for projects and e-mail your job. But the time spent, kids getting bullied, and the now lack of social skills is not worth it. We need to cutback on our societys use of computers because it will help us all when it really counts. Just ask yourself do you want your kids getting bullied? Do you want to gain weight? Do you want to loose your social and grammer skill? Just ask yourself these questions and you just might change your mind.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,1,7.0
1068,1,"Computers are a huge impact on society, but do they make everything better? People spend way to much time on the computer. Computers do not help you brain they can make you fat and for a lot of people they cause drama. People should stop spending so much time on computers. Computers do not help you brain in any means possible. Think about it, sure you do alot of you work on computers but, what about your kids they spend most of their time gand online and doing pointless stuff. Instead they could be going outside or even study. the internet is open to the world so anyone goes on it and if your child is on the computer is exposed many vile things that will not help them in the future. Its a proven fact that the less time you spend watching tv or on the computer you get better grades. I remember my mom always yelled at me for being on the computer and getting bad grades so she took the computer away for a while and now i have much better grades. So being on the computer does not make you smarter. The computer can make you gain quit a bit of weight. If your on the computer a lot you are sitting around and a lot people eat while they are on the computer. So now you are sitting around the computer eating. That can make you gain weight. I know from experience that being active and going outside or exercising really makes you feel good. Once you gain all that weight it is very hard to get rid of it. Sitting around like a couch is not healthy. You can become obese. So you could say your happy with your weight but no one ever said it was healthy. A lot of people have died frombeing that beaky. It puts a huge tall on you life. If you dont want to die from being to heavy then I advise you to get off the computer and go outside and live yor life. The last thing that makes computers so bad is the drama they cause. Mose pople have facebook, aim, or @CAPS1 but if you ask anyone with one of those they will most likley say they have gotten in a fight through one of those. Also now they have something new called formspring which can let you be anomous and people go on yours and just say horrible things. One of my friends was a victim in that and it ruins you. Also their are so many people on facebook that lie about who they are and anyone can easily find out who you are and kill you now a days people know how to hack into peoples computers and get info. So computers can not only be unhealthy but they can be deadly. Why would you want any of those things to happen, when its so easy to just back on your computer time. Remember computers dont help your brain, they can make you fat, and they cause a lot of drama. So please dont use the computer.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,5,13.0
522,1,"Dear Local Newspaper, I have herad that you guys are deciding whether or not computers have a negative or positive impact on the society. In my opinion, I believe computers have a very negative impact not only to adults but mostly to students too. Computers in general can be distracting, very dangerous, and give people less time to excercise. Computers in total do not have a bad impact on people. Some people say computers are not distracting, well I say they are. Computers have varies websites such as @CAPS1 and @CAPS2 which can distract people from studying or even doing their homework. @CAPS1 and @CAPS2 are websites where you can chat with friends and see peoples pictures. These websites can be very interupptive when trying to do something important. For example, I am one of the biggest slackers when it comes to doing homework or studying. If I had to choose between doing homework or chatting on @CAPS1, I would choose @CAPS1. But if you actually think about, are these websites benefitting anybody. Homework and studying can actually benefit you in doing better can benefit you in your studies and ferther on in your life. In total, I believe computers are a big distarction. When people go on the computer they go on without worrying a little bit. They don't know the danger behind it. These dangerous computer have people on it called online predators. Online predators sit on the computers basically all day trying to harm others. One website in specific that I herad was very harmful is myspace. This website is even more dangerous then @CAPS1 or @CAPS2. Myspace is like @CAPS1 in a way but very dangerous. For instance, my mom told me that one of her friends daughter had a myspace and became friends with a guy she didn't know. Of course she didn't worry because according to her he seemed a nice guy so she gave him her number. Good thing her mom saw it, otherwise something bad would happend. He ended up being an online predator. Lastly, computer can make people unhealthy. People who stare on computers non-stop can make them not exercise. For example, not playing sports such as soccer, vollyball, and tennis. This is very unhealthy for people in our society because they can become obese and unhealthy. This is why computers can make you not exercise. In conclusion, computers can have a very negative effect on people. It can be very distracting, dangerous, and unhealthy for not exercising. In total, computers cannot have a bad impact on people.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,9,8.0
1084,1,"Computers is a good benefit for people. First, computer is a helpful machine in diffrent ways, like I personally go on computer and check for my homework with it. Computer is also good because whenever you dont know something, you can just go on the internet and search it. Computers won't effect out health if we dont use it for a long time, computers could help students making project. By using word, exell and other microsoft ware. So I think computers are a great machine for people to have. Secondly, using computer could also socialize with people, many students inculding me uses face book, so even if we are not right next to each other, we can still talk. Computers could be used to make new friends too, but their is people you dont know and we are not surpose to give out our information. said @PERSON1 our health teacher. Computers could be useful to friends that live far away, if your friend moved to another state, you could use computer to chat with him, their is many ways to social with computers. Lastly, exercising is important to everyone, but using computers doesnt mean we can not go outside and exersice anymore, maybe computers are addictive, but if you keep track of time and maybe use the computer for - half an hour at a time, you can still get the exercise you need. Exercising is an easy thing to do, children likes to exercise so their sould not be a problem, like my nabor alway come over to my house and ask if I want to play football while I was talking with someone on the computers but I still went outside and play, so computer is a great machine thats not very addictive so parents doesnt have to worry about children exercising. I think computers have great effects on people, like going online to do a research or talk to friends. Grown ups need them to work. So that proves computer is a great machine.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,10,4.0
1211,1,"Dear editor: @CAPS1 you know that @PERCENT1 of people in the @LOCATION2 have comuters? These computers are definatley benefitting society. People need computers to get updated on important issues, contact others and learn new information. Computers are neccisary for everyday life. It's very important that news gets around, and one way for it to do that is by computers. Average people like me and you need to know the weather, global issues and many other important topics. If you use the computer to get updated on important issues you will be able to acess the information right away. For example there is no need to wait for the weather to come on the television when you can find out the weather for your local area withen seconds. Just recently there was an earthquake in @LOCATION1 and million of civilians died. if a natural disaster was to happen somewhere in @CAPS2 people would need to know and computers are a great way to make sure everyone is updated. Not only does the computer help us get important updates on global issues but it is also a great way to contact people. My relatives live very far away and we can't afford the long distance phone call charge and so we e-mail them. @NUM1 out of @NUM2 people contact far away friends and family by e-mail! The computer is also a great place for friends to contact each other through social networking sites, such as @CAPS3, @CAPS4 and @CAPS5. People need to interact with other people and the internet is a fantastic place to do that. Finally computers can also be used to learn new information. If children need to find inforamtion for a project or essay the can easily search the internet and find an answer. Kids need to acess the information that is neccisary for school on the internet. Computers are useful for adults as well. If adults want to learn something new all they have to to is search it on the computer. It's so much easier than going out to the library and finding that information in a book. @CAPS1 you know that most adults use an online dictionary to find the definition to a word? Computers can find every answer to your questions. In conclusion, computer are really benefitting society. Computers can update you on important issues, help you contact people, and find out new informatiuon. These avandces in technology are good for human society.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,13,14.0
28,1,"Dear Newspaper, Computers are high tec and have expanded in an everyday thing. They play a big role in society. Computers have been improved to do many different things without them we would barely get any thing done. Although kids should start goind outside more, computers teaches kids new things, and it is useful. With computers kids are rarely going outside. A lot of our population of the @LOCATION1 are obese, including kids. Because of this they are staying inside and on their computer. Kids need to go outside evry once and while to get some fresh air and exercise. If they limit their time on the computer and do some active game it would be better for the child. Since computers are rapidly growing and adapting kids spend half of the day on it just stareing at the screen playing some flash game, like run escape. Instead of wasteing their time doing that they should go outside, take a walk just do something! Computers teaches kids new things. Google something like trees. You would get bunch of websites containg information about trees. Kids also play games, if they don't know it, some of the games they play are teaching them stuff, for an example, my little sister, goes on a site called nickeloden.com I see that right and it teaches her stuff she didn't know before. from those types of games it prepared her for kindergarden. Now a days more and more sites keep adapting and becoming known like bing. Computers are real useful. suppose you want to know whats goind on at work. So click your mouse on internet explorer and get your email. With computers, you could go on social networking sites, like facebook and connect with friends. You can also go on instant messageing site to talk to friends and see what there up to. For your entertainment you could play games. Remember though to not stay on too long. Computers are big deal in our community. Life would be very difficult without them. But remember not to stay on too long! Although kids should start going outside, computers, teaches kids new things, and is useful.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,11,6.0
325,1,"Dear @CAPS1, In many ways computers are helpful but, I don't support the use of them. The advance in technology has really taken away from peoples lives all over the world, some examples of this are lack of exercise, too much time inside, and not enough time spent with family and friends. Continue reading for more on as towny computers do'nt benefit society. As you know, when you use a computer you usually sit in a chair to do so, correct? Well, this activity is doing only one thing, not keeping you healthy or inshape. I'm sure that you want to be healthy, and to be healthy you must get some sort of exercise through out your day, and sitting on thje computer is not helping you one bit. So as you can clearly see, so far using computers is not beneficial to our society, continue for more cons of using computers as much as they are used. Believe it or not, using a computers is unhealthy, and not beneficial, in more than one way. The reason for this is because, not only oo you not get enough exercise, you won't go outside as much. you @MONTH1 be wondering as to why not outside is unhealthy, but it is because you dont recieve the needed amount of fresh air that you need to not be sick. Could you imagine the amount of people that would be sick if everyone used the computer for the majority at their day? Well, lets just it wouldn't be fun to count them all. Now that you know two ways that computers are not beneficial to society.Keep reading for one rest way. As you probably knows, it is a hard task to keep a big family close to each other, and using computers is'nt going to anything to help you. So, why use them? Trust me, spending quality time with your family and friends can be just as much, or even more fun than playing your favorite computer games, and in my opinion your family should be the most valuable thing in your life, so don't lose them for a computer. Now that you have finished reading. i would like to thank you for your time reading this letter concerning, lack of exercise, too much time inside, and not enough time with family, is not beneficial to society.",9,8,persuasive,"More and more people use computers, but not everyone agrees that this benefits society. Those who support advances in technology believe that computers have a positive effect on people. They teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Others have different ideas. Some experts are concerned that people are spending too much time on their computers and less time exercising, enjoying nature, and interacting with family and friends. Write a letter to your local newspaper in which you state your opinion on the effects computers have onpeople. Persuade the readers to agree with you.",mid,7,15.0
